dates,simple_countries,q.01,q.025,q.05,q.10,q.15,q.20,q.25,q.30,q.35,q.40,q.45,q.50,q.55,q.60,q.65,q.70,q.75,q.80,q.85,q.90,q.95,q.975,q.99,obs,countries,truth_confirmed,fcst_date
2020-03-09,northmacedonia,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,North Macedonia,3,2020-06-21
2020-03-09,norway,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,1,Norway,205,2020-06-21
2020-03-09,oman,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1,Oman,16,2020-06-21
2020-03-09,pakistan,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1,Pakistan,16,2020-06-21
2020-03-09,panama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Panama,,2020-06-21
2020-03-09,peru,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,Peru,7,2020-06-21
2020-03-09,philippines,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,Philippines,20,2020-06-21
2020-03-09,poland,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1,Poland,16,2020-06-21
2020-03-09,portugal,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1,Portugal,30,2020-06-21
2020-03-09,qatar,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,1,Qatar,18,2020-06-21
2020-03-09,romania,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1,Romania,15,2020-06-21
2020-03-09,russia,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,1,Russia,17,2020-06-21
2020-03-09,sanmarino,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,1,San Marino,36,2020-06-21
2020-03-09,saudiarabia,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1,Saudi Arabia,15,2020-06-21
2020-03-09,senegal,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,Senegal,4,2020-06-21
2020-03-09,serbia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Serbia,1,2020-06-21
2020-03-09,sierraleone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sierra Leone,,2020-06-21
2020-03-09,singapore,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,1,Singapore,150,2020-06-21
2020-03-09,slovakia,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,Slovakia,3,2020-06-21
2020-03-09,slovenia,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1,Slovenia,16,2020-06-21
2020-03-09,somalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Somalia,,2020-06-21
2020-03-09,southafrica,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,South Africa,3,2020-06-21
2020-03-09,southkorea,7478,7478,7478,7478,7478,7478,7478,7478,7478,7478,7478,7478,7478,7478,7478,7478,7478,7478,7478,7478,7478,7478,7478,1,South Korea,7478,2020-06-21
2020-03-09,southsudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,South Sudan,,2020-06-21
2020-03-09,spain,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,1,Spain,1073,2020-06-21
2020-03-09,sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sudan,,2020-06-21
2020-03-09,sweden,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,1,Sweden,248,2020-06-21
2020-03-09,switzerland,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,1,Switzerland,374,2020-06-21
2020-03-09,tajikistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Tajikistan,,2020-06-21
2020-03-09,tanzania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Tanzania,,2020-06-21
2020-03-09,thailand,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,1,Thailand,50,2020-06-21
2020-03-09,tunisia,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,Tunisia,2,2020-06-21
2020-03-09,turkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Turkey,,2020-06-21
2020-03-09,ukraine,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Ukraine,1,2020-06-21
2020-03-09,unitedarabemirates,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,1,United Arab Emirates,45,2020-06-21
2020-03-09,unitedkingdom,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,1,United Kingdom,322,2020-06-21
2020-03-09,uruguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Uruguay,,2020-06-21
2020-03-09,us,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,1,US,519,2020-06-21
2020-03-09,venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Venezuela,,2020-06-21
2020-03-09,yemen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Yemen,,2020-06-21
2020-03-10,afghanistan,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,Afghanistan,5,2020-06-21
2020-03-10,albania,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,Albania,10,2020-06-21
2020-03-10,algeria,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,Algeria,20,2020-06-21
2020-03-10,andorra,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Andorra,1,2020-06-21
2020-03-10,argentina,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,1,Argentina,17,2020-06-21
2020-03-10,armenia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Armenia,1,2020-06-21
2020-03-10,australia,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,1,Australia,107,2020-06-21
2020-03-10,austria,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1,Austria,182,2020-06-21
2020-03-10,azerbaijan,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,Azerbaijan,11,2020-06-21
2020-03-10,bahrain,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,1,Bahrain,110,2020-06-21
2020-03-10,bangladesh,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,Bangladesh,3,2020-06-21
2020-03-10,belarus,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,Belarus,9,2020-06-21
2020-03-10,belgium,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,1,Belgium,267,2020-06-21
2020-03-10,bolivia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bolivia,,2020-06-21
2020-03-10,bosniaandherzegovina,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,Bosnia and Herzegovina,5,2020-06-21
2020-03-10,brazil,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,Brazil,31,2020-06-21
2020-03-10,bulgaria,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,Bulgaria,4,2020-06-21
2020-03-10,burkinafaso,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Burkina Faso,1,2020-06-21
2020-03-10,cameroon,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,Cameroon,2,2020-06-21
2020-03-10,canada,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,1,Canada,79,2020-06-21
2020-03-10,centralafricanrepublic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Central African Republic,,2020-06-21
2020-03-10,chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Chad,,2020-06-21
2020-03-10,chile,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1,Chile,13,2020-06-21
2020-03-10,china,80887,80887,80887,80887,80887,80887,80887,80887,80887,80887,80887,80887,80887,80887,80887,80887,80887,80887,80887,80887,80887,80887,80887,1,China,80887,2020-06-21
2020-03-10,colombia,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,Colombia,3,2020-06-21
2020-03-10,congo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Republic of Congo,,2020-06-21
2020-03-10,cotedivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cote d'Ivoire,,2020-06-21
2020-03-10,croatia,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1,Croatia,14,2020-06-21
2020-03-10,cuba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cuba,,2020-06-21
2020-03-10,czechia,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,1,Czechia,41,2020-06-21
2020-03-10,democraticcongo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Democratic Republic of the Congo,,2020-06-21
2020-03-10,denmark,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,1,Denmark,264,2020-06-21
2020-03-10,djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Djibouti,,2020-06-21
2020-03-10,dominicanrepublic,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,Dominican Republic,5,2020-06-21
2020-03-10,ecuador,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1,Ecuador,15,2020-06-21
2020-03-10,egypt,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,1,Egypt,59,2020-06-21
2020-03-10,elsalvador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,El Salvador,,2020-06-21
2020-03-10,equatorialguinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Equatorial Guinea,,2020-06-21
2020-03-10,estonia,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,Estonia,12,2020-06-21
2020-03-10,ethiopia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Ethiopia,,2020-06-21
2020-03-10,finland,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,1,Finland,40,2020-06-21
2020-03-10,france,1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,1,France,1794,2020-06-21
2020-03-10,gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gabon,,2020-06-21
2020-03-10,germany,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1,Germany,1457,2020-06-21
2020-03-10,ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Ghana,,2020-06-21
2020-03-10,greece,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,1,Greece,89,2020-06-21
2020-03-10,guatemala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Guatemala,,2020-06-21
2020-03-10,guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Guinea,,2020-06-21
2020-03-10,haiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Haiti,,2020-06-21
2020-03-10,honduras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Honduras,,2020-06-21
2020-03-10,hungary,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,Hungary,9,2020-06-21
2020-03-10,india,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,1,India,56,2020-06-21
2020-03-10,indonesia,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,1,Indonesia,27,2020-06-21
2020-03-10,iran,8042,8042,8042,8042,8042,8042,8042,8042,8042,8042,8042,8042,8042,8042,8042,8042,8042,8042,8042,8042,8042,8042,8042,1,Iran,8042,2020-06-21
2020-03-10,iraq,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,1,Iraq,71,2020-06-21
2020-03-10,ireland,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,1,Ireland,34,2020-06-21
2020-03-10,israel,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,1,Israel,75,2020-06-21
2020-03-10,italy,10149,10149,10149,10149,10149,10149,10149,10149,10149,10149,10149,10149,10149,10149,10149,10149,10149,10149,10149,10149,10149,10149,10149,1,Italy,10149,2020-06-21
2020-03-10,japan,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,1,Japan,581,2020-06-21
2020-03-10,kazakhstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Kazakhstan,,2020-06-21
2020-03-10,kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Kenya,,2020-06-21
